Date,Open,High,Low,Close,Adj Close,Volume
2025-02-27,23.7,24.4,23.07,23.09,23.09,97871900
2025-02-28,23.02,24.44,22.64,23.73,23.73,104133800
2025-03-03,25.0,25.04,22.52,22.74,22.74,141348700
2025-03-04,22.54,22.63,20.76,21.33,21.33,152182200
2025-03-05,21.33,21.36,20.18,20.81,20.81,127219300
2025-03-06,20.26,21.13,20.0,20.75,20.75,96466400
2025-03-07,20.27,21.2,20.11,20.64,20.64,81099600
2025-03-10,20.24,20.51,19.65,19.93,19.93,82760600
2025-03-11,19.97,20.06,19.29,19.78,19.78,80789000
2025-03-12,20.79,21.17,20.21,20.68,20.68,128671100
2025-03-13,23.5,24.53,23.13,23.7,23.7,243261000
2025-03-14,23.68,24.37,23.52,24.05,24.05,116901600
2025-03-17,24.42,26.15,24.37,25.69,25.69,160723600
2025-03-18,25.55,26.41,25.39,25.92,25.92,132488800
2025-03-19,24.9,25.23,24.03,24.12,24.12,135491400
2025-03-20,23.77,24.31,23.73,23.96,23.96,68937600
2025-03-21,23.6,24.7,23.49,24.26,24.26,94110700
2025-03-24,24.72,24.99,24.13,24.22,24.22,69169000
2025-03-25,24.18,24.75,24.11,24.2,24.2,51743300
2025-03-26,24.25,24.42,23.25,23.42,23.42,59496700
2025-03-27,23.29,23.76,22.86,23.62,23.62,57720600
2025-03-28,23.35,23.58,22.56,22.71,22.71,58365300
2025-03-31,22.38,22.75,21.75,22.71,22.71,65832000
2025-04-01,22.56,22.62,21.66,22.05,22.05,64060400
2025-04-02,21.89,22.38,21.7,21.98,21.98,58878800
2025-04-03,21.4,23.9,20.86,22.43,22.43,242972100
2025-04-04,21.7,22.2,19.7,19.85,19.85,175014700
2025-04-07,19.14,20.67,18.56,19.57,19.57,142491200
2025-04-08,20.06,20.39,17.67,18.13,18.13,163982700
2025-04-09,18.07,21.73,17.98,21.53,21.53,224183500
2025-04-10,20.68,20.82,19.16,19.88,19.88,129064900
2025-04-11,19.25,19.8,18.18,19.74,19.74,128425800
2025-04-14,20.59,21.05,19.98,20.31,20.31,101964400
2025-04-15,20.2,20.47,19.81,19.85,19.85,64056900
2025-04-16,19.34,19.43,18.72,19.23,19.23,89469700
2025-04-17,18.91,19.1,18.56,18.93,18.93,85646700
2025-04-21,18.93,18.99,18.25,18.84,18.84,72409900
2025-04-22,19.06,19.74,19.04,19.51,19.51,83365600
2025-04-23,20.72,21.03,20.31,20.59,20.59,97188100
2025-04-24,21.04,21.55,20.88,21.49,21.49,117086200
2025-04-25,19.73,20.18,19.34,20.05,20.05,147711200
2025-04-28,20.12,21.08,20.05,20.51,20.51,96624400
2025-04-29,20.31,20.85,20.22,20.34,20.34,70031900
2025-04-30,19.71,20.18,19.55,20.1,20.1,68297300
2025-05-01,20.22,20.65,19.94,19.98,19.98,72607500
2025-05-02,20.26,20.78,20.21,20.62,20.62,63298500
2025-05-05,20.39,20.58,20.24,20.27,20.27,44237000
2025-05-06,19.92,20.12,19.77,19.94,19.94,51330800
2025-05-07,19.97,20.37,19.82,20.31,20.31,61002600
2025-05-08,21.01,21.24,20.64,21.0,21.0,71651700
2025-05-09,21.2,21.45,20.83,21.42,21.42,51768600
2025-05-12,22.18,22.67,21.88,22.18,22.18,94578700
2025-05-13,22.36,22.88,22.3,22.56,22.56,76850400
2025-05-14,22.35,22.46,21.46,21.52,21.52,91584800
2025-05-15,21.23,21.63,21.19,21.55,21.55,66705500
2025-05-16,21.53,21.76,21.35,21.66,21.66,55795100
2025-05-19,21.18,21.56,21.05,21.38,21.38,64279100
2025-05-20,21.33,21.41,21.12,21.27,21.27,48497400
2025-05-21,21.19,21.63,20.59,20.69,20.69,62904700
2025-05-22,20.73,20.9,20.51,20.55,20.55,56077500
2025-05-23,20.16,20.27,19.94,20.05,20.05,68206100
2025-05-27,20.44,20.67,20.18,20.55,20.55,69504600
2025-05-28,20.57,20.64,20.33,20.37,20.37,46096500
2025-05-29,20.54,20.6,20.1,20.25,20.25,66372200
2025-05-30,20.26,20.26,19.31,19.55,19.55,114281900
2025-06-02,19.48,19.82,19.37,19.74,19.74,67885500
2025-06-03,19.75,20.41,19.4,20.29,20.29,80401900
2025-06-04,20.34,20.5,20.01,20.25,20.25,71166500
2025-06-05,20.27,20.55,19.85,19.99,19.99,72458400
2025-06-06,20.17,20.44,20.03,20.06,20.06,70072800
2025-06-09,20.22,20.96,20.22,20.48,20.48,92893900
2025-06-10,20.5,22.44,20.28,22.08,22.08,171457000
2025-06-11,21.78,21.83,20.38,20.68,20.68,146784500
2025-06-12,20.5,20.98,20.41,20.77,20.77,78175900
2025-06-13,20.33,20.6,20.1,20.14,20.14,87655900
2025-06-16,20.41,20.93,20.3,20.74,20.74,86745100
2025-06-17,20.63,21.48,20.62,20.8,20.8,87512200
2025-06-18,20.81,21.6,20.66,21.49,21.49,94200600
2025-06-20,21.7,21.89,20.88,21.08,21.08,133472800
2025-06-23,21.07,21.58,20.73,21.19,21.19,81461000
2025-06-24,21.34,22.69,21.33,22.55,22.55,130368700
2025-06-25,22.58,22.77,22.13,22.2,22.2,64975100
2025-06-26,22.4,22.62,22.21,22.5,22.5,63229300
2025-06-27,22.71,23.38,22.42,22.69,22.69,95542400
2025-06-30,22.97,22.97,22.27,22.4,22.4,77102400
2025-07-01,22.33,23.16,22.28,22.85,22.85,79094900
2025-07-02,22.53,22.77,21.52,21.88,21.88,138245300
2025-07-03,22.15,22.63,21.99,22.49,22.49,61176000
2025-07-07,22.21,22.39,21.86,22.0,22.0,80725200
2025-07-08,22.18,23.79,22.13,23.59,23.59,119545500
2025-07-09,23.29,23.53,23.13,23.44,23.44,70247700
2025-07-10,23.63,24.04,23.48,23.82,23.82,54599800
2025-07-11,23.56,23.66,23.16,23.43,23.43,49367900
2025-07-14,23.24,23.4,22.88,23.3,23.3,48420500
2025-07-15,23.57,23.78,22.9,22.92,22.92,66099400
2025-07-16,22.99,23.13,22.25,22.69,22.69,58865900
2025-07-17,22.66,23.05,22.59,22.8,22.8,49384000
2025-07-18,23.22,23.59,22.9,23.1,23.1,60195600
2025-07-21,23.4,23.83,23.16,23.26,23.26,61658000
2025-07-22,23.34,23.54,23.08,23.24,23.24,53969800
2025-07-23,23.26,23.62,22.92,23.49,23.49,68711700
2025-07-24,23.49,23.58,22.6,22.63,22.63,131963300
2025-07-25,20.68,21.05,20.36,20.7,20.7,245077700
2025-07-28,20.82,21.29,20.65,20.68,20.68,86105600
2025-07-29,20.69,20.85,20.34,20.41,20.41,100831500
2025-07-30,20.43,20.62,20.08,20.34,20.34,67420300
2025-07-31,20.17,20.23,19.66,19.8,19.8,90665200
2025-08-01,19.5,19.55,18.97,19.31,19.31,86496100
2025-08-04,19.52,19.59,19.35,19.5,19.5,69249400
2025-08-05,19.7,20.54,19.68,20.19,20.19,97338200
2025-08-06,20.12,20.48,19.87,20.41,20.41,67074200
2025-08-07,20.0,20.44,19.6,19.77,19.77,131382800
2025-08-08,20.0,20.02,19.61,19.95,19.95,75415000
2025-08-11,20.45,21.6,20.44,20.65,20.65,175545600
2025-08-12,21.2,21.86,20.76,21.81,21.81,134153600
2025-08-13,21.62,22.3,21.36,22.22,22.22,86024400
2025-08-14,21.99,24.2,21.9,23.86,23.86,188052500
2025-08-15,25.01,25.65,24.11,24.56,24.56,310161100
2025-08-18,24.0,24.9,23.21,23.66,23.66,212515600
2025-08-19,24.94,26.53,24.94,25.31,25.31,297659200
2025-08-20,24.9,24.93,23.33,23.54,23.54,161149400
2025-08-21,23.53,23.57,22.78,23.5,23.5,97718300
2025-08-22,23.65,25.23,23.65,24.8,24.8,200266800
2025-08-25,25.5,25.88,24.44,24.55,24.55,156825600
2025-08-26,24.58,24.74,24.1,24.35,24.35,78558200
2025-08-27,24.19,24.99,24.05,24.85,24.85,90934400
2025-08-28,24.96,25.14,24.61,24.93,24.93,60035100
2025-08-29,24.76,24.97,24.28,24.35,24.35,63734400
2025-09-02,23.88,24.24,23.68,24.21,24.21,57661800
2025-09-03,24.09,24.09,23.72,24.0,24.0,47822900
2025-09-04,23.85,24.64,23.75,24.61,24.61,59056500
2025-09-05,24.6,24.71,24.17,24.49,24.49,55975300
2025-09-08,24.48,24.74,24.12,24.48,24.48,51122100
2025-09-09,24.53,24.81,24.27,24.44,24.44,42146200
2025-09-10,24.42,24.87,24.28,24.77,24.77,61600700
2025-09-11,24.76,24.93,24.57,24.61,24.61,55536900
2025-09-12,24.61,24.63,24.05,24.08,24.08,52672800
2025-09-15,24.33,25.46,24.22,24.77,24.77,83951600
2025-09-16,24.82,25.34,24.69,25.27,25.27,60336600
2025-09-17,25.08,25.26,24.45,24.9,24.9,63093700
2025-09-18,31.78,32.38,30.16,30.57,30.57,523908000
2025-09-19,30.38,30.63,29.33,29.58,29.58,225702900
2025-09-22,29.67,30.1,28.73,28.76,28.76,130314500
2025-09-23,28.99,30.2,28.82,29.34,29.34,126317900
2025-09-24,29.38,31.7,29.23,31.22,31.22,164458500
2025-09-25,31.61,34.25,31.21,33.99,33.99,295709300
2025-09-26,35.02,36.3,34.49,35.5,35.5,268583300
2025-09-29,34.52,35.05,33.73,34.48,34.48,152605900
2025-09-30,33.93,34.24,33.02,33.55,33.55,124818400
2025-10-01,33.53,36.06,33.5,35.94,35.94,162649700
2025-10-02,35.76,37.57,35.44,37.3,37.3,149361700
2025-10-03,37.95,38.08,36.45,36.83,36.83,125359300
2025-10-06,37.19,38.68,36.43,36.59,36.59,112086100
2025-10-07,36.64,38.05,36.35,37.17,37.17,111140200
2025-10-08,36.55,37.79,35.91,37.43,37.43,103202100
2025-10-09,37.53,38.1,36.86,37.8,37.8,89884700
2025-10-10,38.46,39.65,36.3,36.37,36.37,183063300
2025-10-13,36.44,37.51,36.28,37.22,37.22,104020700
2025-10-14,36.0,36.55,34.69,35.63,35.63,117908300
2025-10-15,36.4,37.49,35.64,37.15,37.15,99242700
2025-10-16,37.15,38.02,36.41,36.84,36.84,83357800
2025-10-17,36.36,38.38,36.08,37.01,37.01,119394700
2025-10-20,37.57,38.52,37.56,38.1,38.1,80230200
2025-10-21,38.14,38.35,37.67,38.12,38.12,73134900
2025-10-22,37.84,37.93,36.04,36.92,36.92,87099900
2025-10-23,36.6,38.4,36.43,38.16,38.16,121974200
2025-10-24,40.02,41.12,37.83,38.28,38.28,246380000
2025-10-27,38.39,40.67,38.23,39.54,39.54,160007600
2025-10-28,39.59,42.48,39.54,41.53,41.53,181256400
2025-10-29,41.6,42.04,40.92,41.34,41.34,106962900
2025-10-30,40.97,41.43,40.11,40.16,40.16,84855500
2025-10-31,40.68,40.83,39.79,39.99,39.99,80471400
2025-11-03,40.25,40.45,39.05,39.5,39.5,61267500
2025-11-04,38.14,38.25,36.63,37.03,37.03,102250300
2025-11-05,37.42,38.69,37.11,38.38,38.38,74631600
2025-11-06,38.34,39.84,36.8,37.24,37.24,77629900
2025-11-07,37.26,38.27,36.97,38.13,38.13,95521400
2025-11-10,38.93,39.53,37.97,38.45,38.45,77820300
2025-11-11,38.15,38.22,37.49,37.88,37.88,53741900
2025-11-12,38.06,38.2,37.35,37.89,37.89,53876000
2025-11-13,37.27,37.31,35.45,35.91,35.91,95593200
2025-11-14,35.03,36.1,34.62,35.52,35.52,71716200
2025-11-17,35.45,35.73,34.23,34.71,34.71,72580100
2025-11-18,34.25,34.76,33.57,34.33,34.33,61504800
2025-11-19,34.33,35.75,34.25,35.11,35.11,67115500
2025-11-20,36.0,36.68,33.48,33.62,33.62,96389100
2025-11-21,33.51,34.98,32.89,34.5,34.5,105641700
2025-11-24,34.97,36.16,34.69,35.79,35.79,103804200
2025-11-25,35.55,36.13,34.68,35.83,35.83,62203300
2025-11-26,36.2,37.24,36.13,36.81,36.81,54563400
2025-11-28,37.4,40.59,37.34,40.56,40.56,95799500
2025-12-01,39.86,40.38,39.6,40.01,40.01,74534900
2025-12-02,40.47,43.68,40.05,43.47,43.47,167205800
2025-12-03,43.39,44.02,42.51,43.76,43.76,91957200
2025-12-04,43.26,43.28,40.14,40.5,40.5,107850200
2025-12-05,41.16,42.83,41.15,41.41,41.41,103042000
2025-12-08,41.94,42.12,39.7,40.3,40.3,93953600
2025-12-09,40.73,41.26,40.03,40.5,40.5,61877200
2025-12-10,40.11,40.99,38.89,40.78,40.78,75974900
2025-12-11,40.07,40.19,39.08,39.51,39.51,59096800
2025-12-12,39.24,40.03,37.62,37.81,37.81,83727113
