Date,Open,High,Low,Close,Adj Close,Volume
2025-05-09,117.35,118.23,115.21,116.65,116.63,132972200
2025-05-12,121.97,123.0,120.28,123.0,122.98,225023300
2025-05-13,124.98,131.22,124.47,129.93,129.91,330430100
2025-05-14,133.2,135.44,131.68,135.34,135.32,281180800
2025-05-15,134.29,136.3,132.66,134.83,134.81,226632600
2025-05-16,136.22,136.35,133.46,135.4,135.38,226542500
2025-05-19,132.39,135.87,132.39,135.57,135.55,193154600
2025-05-20,134.29,134.58,132.62,134.38,134.36,161514200
2025-05-21,133.06,137.4,130.59,131.8,131.78,270608700
2025-05-22,132.23,134.25,131.55,132.83,132.81,187344000
2025-05-23,130.0,132.68,129.16,131.29,131.27,198821300
2025-05-27,134.15,135.66,133.31,135.5,135.48,192953600
2025-05-28,136.03,137.25,134.79,134.81,134.79,304021100
2025-05-29,142.25,143.49,137.91,139.19,139.16,369241900
2025-05-30,138.72,139.62,132.92,135.13,135.11,333170900
2025-06-02,135.49,138.12,135.4,137.38,137.36,197663100
2025-06-03,138.78,142.0,137.95,141.22,141.19,225578800
2025-06-04,142.19,142.39,139.54,141.92,141.89,167120800
2025-06-05,142.17,144.0,138.83,139.99,139.96,231397900
2025-06-06,142.51,143.27,141.51,141.72,141.69,153986200
2025-06-09,143.19,145.0,141.94,142.63,142.6,185114500
2025-06-10,142.69,144.29,141.53,143.96,143.93,155881900
2025-06-11,144.61,144.99,141.87,142.83,142.81,167694000
2025-06-12,141.97,145.0,141.85,145.0,144.98,162365000
2025-06-13,142.48,143.58,140.85,141.97,141.95,180820600
2025-06-16,143.35,146.18,143.2,144.69,144.67,183133700
2025-06-17,144.49,145.22,143.78,144.12,144.1,139108000
2025-06-18,144.01,145.65,143.12,145.48,145.46,161494100
2025-06-20,145.45,146.2,142.65,143.85,143.83,242956200
2025-06-23,142.5,144.78,142.03,144.17,144.15,154308900
2025-06-24,145.56,147.96,145.5,147.9,147.88,187566100
2025-06-25,149.27,154.45,149.26,154.31,154.29,269146500
2025-06-26,155.98,156.72,154.0,155.02,155.0,198145700
2025-06-27,156.04,158.71,155.26,157.75,157.73,263234500
2025-06-30,158.4,158.66,155.96,157.99,157.97,194580300
2025-07-01,156.29,157.2,151.49,153.3,153.28,213143600
2025-07-02,152.98,157.6,152.97,157.25,157.23,171224100
2025-07-03,158.37,160.98,157.77,159.34,159.32,143716100
2025-07-07,158.2,159.31,157.34,158.24,158.22,140139000
2025-07-08,159.33,160.22,158.39,160.0,159.98,138133000
2025-07-09,161.22,164.42,161.16,162.88,162.86,183656400
2025-07-10,164.32,164.5,161.61,164.1,164.08,167704100
2025-07-11,163.72,167.89,163.47,164.92,164.9,193633300
2025-07-14,165.37,165.49,162.02,164.07,164.05,136975800
2025-07-15,171.19,172.4,169.2,170.7,170.68,230627400
2025-07-16,171.06,171.75,168.9,171.37,171.35,158831500
2025-07-17,172.02,174.16,170.83,173.0,172.98,160841100
2025-07-18,173.64,174.25,171.26,172.41,172.39,146456400
2025-07-21,172.75,173.38,171.0,171.38,171.36,123126100
2025-07-22,171.34,171.39,164.58,167.03,167.01,193114300
2025-07-23,169.53,171.26,167.97,170.78,170.76,154082200
2025-07-24,172.44,173.83,171.3,173.74,173.72,128984600
2025-07-25,173.61,174.72,172.96,173.5,173.48,122316800
2025-07-28,174.02,177.0,173.97,176.75,176.73,140023500
2025-07-29,177.96,179.38,175.02,175.51,175.49,154077500
2025-07-30,176.51,179.89,176.04,179.27,179.25,174312200
2025-07-31,182.9,183.3,175.93,177.87,177.85,221685400
2025-08-01,174.09,176.54,170.89,173.72,173.7,204529000
2025-08-04,175.16,180.2,174.52,180.0,179.98,148174600
2025-08-05,179.62,180.26,175.9,178.26,178.24,156407600
2025-08-06,176.33,179.9,176.25,179.42,179.4,137192300
2025-08-07,181.57,183.88,178.8,180.77,180.75,151878400
2025-08-08,181.55,183.3,180.4,182.7,182.68,123396700
2025-08-11,182.05,183.84,180.25,182.06,182.04,138323200
2025-08-12,182.96,184.48,179.46,183.16,183.14,145485700
2025-08-13,182.62,183.97,179.35,181.59,181.57,179871700
2025-08-14,179.75,183.02,179.46,182.02,182.0,129554000
2025-08-15,181.88,181.9,178.04,180.45,180.43,156602200
2025-08-18,180.6,182.94,180.59,182.01,181.99,132008000
2025-08-19,182.43,182.5,175.49,175.64,175.62,185229200
2025-08-20,175.17,176.0,168.8,175.4,175.38,215142700
2025-08-21,174.85,176.9,173.81,174.98,174.96,140040900
2025-08-22,172.61,178.59,171.2,177.99,177.97,172789400
2025-08-25,178.35,181.91,176.57,179.81,179.79,163012800
2025-08-26,180.06,182.39,178.81,181.77,181.75,168688200
2025-08-27,181.98,182.49,179.1,181.6,181.58,235518900
2025-08-28,180.82,184.47,176.41,180.17,180.15,281787800
2025-08-29,178.11,178.15,173.15,174.18,174.16,243257900
2025-09-02,170.0,172.38,167.22,170.78,170.76,231164900
2025-09-03,171.06,172.41,168.88,170.62,170.6,164424900
2025-09-04,170.57,171.86,169.41,171.66,171.64,141670100
2025-09-05,168.03,169.03,164.07,167.02,167.0,224441400
2025-09-08,167.55,170.96,167.35,168.31,168.29,163769100
2025-09-09,169.09,170.98,166.74,170.76,170.74,157548400
2025-09-10,176.64,179.29,175.47,177.33,177.31,226852000
2025-09-11,179.68,180.28,176.48,177.17,177.16,151159300
2025-09-12,177.77,178.6,176.45,177.82,177.81,124911000
2025-09-15,175.67,178.85,174.51,177.75,177.74,147061600
2025-09-16,177.0,177.5,174.38,174.88,174.87,140737800
2025-09-17,172.64,173.2,168.41,170.29,170.28,211843800
2025-09-18,173.98,177.1,172.96,176.24,176.23,191763300
2025-09-19,175.77,178.08,175.18,176.67,176.66,237182100
2025-09-22,175.3,184.55,174.71,183.61,183.6,269637000
2025-09-23,181.97,182.42,176.21,178.43,178.42,192559600
2025-09-24,179.77,179.78,175.4,176.97,176.96,143564100
2025-09-25,174.48,180.26,173.13,177.69,177.68,191586700
2025-09-26,178.17,179.77,174.93,178.19,178.18,148573700
2025-09-29,180.43,184.0,180.32,181.85,181.84,193063500
2025-09-30,182.08,187.35,181.48,186.58,186.57,236981000
2025-10-01,185.24,188.14,183.9,187.24,187.23,173844900
2025-10-02,189.6,191.05,188.06,188.89,188.88,136805800
2025-10-03,189.19,190.36,185.38,187.62,187.61,137596900
2025-10-06,185.5,187.23,183.33,185.54,185.53,157678100
2025-10-07,186.23,189.06,184.0,185.04,185.03,140088000
2025-10-08,186.57,189.6,186.54,189.11,189.1,130168900
2025-10-09,192.23,195.3,191.06,192.57,192.56,182997200
2025-10-10,193.51,195.62,182.05,183.16,183.15,268774400
2025-10-13,187.97,190.11,185.96,188.32,188.31,153482800
2025-10-14,184.77,184.8,179.7,180.03,180.02,205641400
2025-10-15,184.8,184.87,177.29,179.83,179.82,214450500
2025-10-16,182.23,183.28,179.77,181.81,181.8,179723300
2025-10-17,180.18,184.1,179.75,183.22,183.21,173135200
2025-10-20,183.13,185.2,181.73,182.64,182.63,128544700
2025-10-21,182.79,182.79,179.8,181.16,181.15,124240200
2025-10-22,181.14,183.44,176.76,180.28,180.27,162249600
2025-10-23,180.42,183.03,179.79,182.16,182.15,111363700
2025-10-24,183.84,187.47,183.5,186.26,186.25,131296700
2025-10-27,189.99,192.0,188.43,191.49,191.48,153452700
2025-10-28,193.05,203.15,191.91,201.03,201.02,297986200
2025-10-29,207.98,212.19,204.78,207.04,207.03,308829600
2025-10-30,205.15,206.16,201.41,202.89,202.88,178864400
2025-10-31,206.45,207.97,202.07,202.49,202.48,179802200
2025-11-03,208.08,211.34,205.56,206.88,206.87,180267300
2025-11-04,203.0,203.97,197.93,198.69,198.68,188919300
2025-11-05,198.77,202.92,194.65,195.21,195.2,171350300
2025-11-06,196.42,197.62,186.38,188.08,188.07,223029800
2025-11-07,184.9,188.32,178.91,188.15,188.14,264942300
2025-11-10,195.11,199.94,193.79,199.05,199.04,198897100
2025-11-11,195.16,195.42,191.3,193.16,193.15,176483300
2025-11-12,195.72,195.89,191.13,193.8,193.79,154935300
2025-11-13,191.05,191.44,183.85,186.86,186.85,207423100
2025-11-14,182.86,191.01,180.58,190.17,190.16,186591900
2025-11-17,185.97,189.0,184.32,186.6,186.59,173628900
2025-11-18,183.38,184.8,179.65,181.36,181.35,213598900
2025-11-19,184.79,187.86,182.83,186.52,186.51,247246400
2025-11-20,195.95,196.0,179.85,180.64,180.63,343504800
2025-11-21,181.24,184.56,172.93,178.88,178.87,346926200
2025-11-24,179.49,183.5,176.48,182.55,182.54,256618300
2025-11-25,174.91,178.16,169.55,177.82,177.81,320600300
2025-11-26,181.63,182.91,178.24,180.26,180.25,183852000
2025-11-28,179.01,179.29,176.5,177.0,176.99,121332800
2025-12-01,174.76,180.3,173.68,179.92,179.91,188131000
2025-12-02,181.76,185.66,180.0,181.46,181.45,182632200
2025-12-03,181.08,182.45,179.11,179.59,179.58,165138000
2025-12-04,181.62,184.52,179.96,183.38,183.38,167364900
2025-12-05,183.89,184.66,180.91,182.41,182.41,143971100
2025-12-08,182.64,188.0,182.4,185.55,185.55,204378100
2025-12-09,185.56,185.72,183.32,184.97,184.97,144719700
2025-12-10,184.97,185.48,182.04,183.78,183.78,162785400
2025-12-11,180.28,181.32,176.62,180.93,180.93,182136600
2025-12-12,181.26,182.82,174.62,175.02,175.02,192808886
