분야,검색어,회사명,직무명,Gen_AI 언급수,Foundation 언급수,Gen_AI 툴,Foundation 툴,링크
IT_SW,백엔드 개발,오케스트로(주),백엔드 개발자(Kubernetes Platform),0,9,,"R, Docker, Kubernetes, 데이터, Jira, Spring, SQL, Java, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52520525&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,오케스트로(주),백엔드 개발자 (Replication),0,6,,"R, Kubernetes, 데이터, Linux, Java, Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52520556&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)누리인포스,백엔드 개발자 (5년이상) 모집,0,9,,"Data, R, Docker, Kubernetes, Spring, AWS, SQL, Java, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52441488&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)클로봇,SPOT 백엔드 개발자,0,9,,"Data, R, Docker, 데이터, Linux, SQL, Python, Django, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52534393&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,엔에이치엔(주),[NHN] 웹서비스 백엔드 개발,0,7,,"R, Docker, Kubernetes, Spring, SQL, Java, Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52082082&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,엔에스원소프트(주),자사 솔루션/신규 웹 개발 및 운영 서버/백엔드 개발자(경력),0,10,,"R, Docker, JavaScript, 데이터, Kubernetes, Spring, AWS, SQL, Java, Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52155402&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)사이버다임,서버개발팀 백엔드 개발자(경력),0,4,,"R, Spring, Java, 데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52372045&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,오케스트로(주),백엔드 개발자 (DR Solution),0,5,,"R, Docker, Kubernetes, 데이터, AWS",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52520566&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)이파피루스,백엔드 개발자(JAVA / 3~15년 / 팀원),0,8,,"R, 데이터, Spring, AWS, SQL, Java, Python, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52518421&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,데이터투테크놀로지(주),[경력] JAVA 백엔드 개발자 정규직 채용 공고,0,10,,"R, Docker, Kubernetes, 데이터, OA, Linux, Spring, SQL, Java, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52440770&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,㈜엠투소프트,기술연구소 백엔드/서버/Java/C# 경력 개발자,0,4,,"R, Spring, Java, 데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52027436&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)아이젝스,[경력] 백엔드 개발자 채용,0,6,,"R, Docker, Spring, Java, SQL, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52348753&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,주식회사 넥스팟솔루션,서버개발 및 백엔드 개발자 경력직 채용 공고,0,7,,"R, Flask, AWS, SQL, Java, Python, React",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52320765&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)위메이드플레이,[위메이드플레이]Node.js·K8기반 게임 서버/백엔드 개발자 모집,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52550912&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)와탭랩스,백엔드 개발자,0,7,,"Data, R, Kubernetes, 데이터, Spring, Java, SQL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52544105&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)아이스크림미디어,백엔드(spring) / 프론트엔드(react/vue) 개발자 모집,0,4,,"R, Spring, React, Vue",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52406991&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)와이즈버즈,백엔드 개발자 경력 채용,2,9,"Claude, 프롬프트","R, Kubernetes, 데이터, OA, Spring, AWS, SQL, Java, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52540409&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)솔텍시스템,백엔드/ 서버 사이드 개발자 모집,0,10,,"R, Docker, Kubernetes, 데이터, OA, Linux, AWS, SQL, Java, Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52058687&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)브이엔티지,백엔드 개발자 (그룹웨어 운영),1,12,AI 에이전트,"R, ERP, JavaScript, Linux, Spring, AWS, SQL, Java, Git, React, Confluence, SAP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52280160&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)솔텍시스템,"백엔드/ 서버 사이드 개발자 모집, 관공서 관련 개발자 우대",0,10,,"R, Docker, Kubernetes, 데이터, OA, Linux, AWS, SQL, Java, Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52552747&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,넷마블(주),플랫폼 백엔드 개발자 모집,0,7,,"R, Docker, OA, Spring, AWS, SQL, Java",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52538806&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,이데아텍(주),[신입/경력]글로벌사업부 백엔드 개발자(Spring Specialist),1,10,LLM,"R, Docker, Kubernetes, OA, Linux, Spring, AWS, Java, SQL, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52122365&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)인터엑스,백엔드 개발자,0,6,,"R, Docker, 데이터, SQL, Python, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52395061&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,주식회사비큐에이아이,[경력] 인재 Pool 상시모집 백엔드 개발자(BE),0,5,,"R, 데이터, Flask, Spring, Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52522130&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)카카오스타일,백엔드 개발자 (전시 시스템),0,1,,Java,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52396752&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)차이커뮤니케이션,"부문별 경력직 모집(솔루션 백엔드, AI서비스 백엔드 개발자)",0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52387189&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,넷마블(주),서버 개발자 모집,0,6,,"R, Linux, Spring, AWS, SQL, Java",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52538501&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)모비젠,(주)모비젠 JAVA / Python 백엔드 서버 개발자 모집,1,7,LLM,"R, 데이터, Spring, SQL, Java, Python, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52431653&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)한빛에스아이,"웹개발, 프론트/백엔드 서버개발, SI개발 정규직 채용(경력사원)",0,6,,"R, JavaScript, Linux, Spring, SQL, Java",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52275191&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)지냅스,모바일·웹 서비스 백엔드 개발자 채용,0,4,,"R, AWS, SQL, 데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52545226&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)테크랩스,백엔드 개발자 팀원,0,14,,"엑셀, R, Docker, JavaScript, 데이터, Kubernetes, Linux, Spring, AWS, SQL, Java, Vue, React, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52419714&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)에스피코리아,백엔드 개발자(7년 이상),0,6,,"R, 데이터, AWS, Java, SQL, Vue",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52405083&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)에스피코리아,백엔드 개발자(4~6년),0,6,,"R, 데이터, AWS, Java, SQL, Vue",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52405089&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)이노그리드,"차세대R&D센터 ""클라우드 플랫폼 개발 (백엔드 개발자)"" 선임연구원 채용",0,11,,"R, Docker, Kubernetes, Jira, Spring, AWS, SQL, Java, Python, Confluence, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52450300&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)에스피코리아,백엔드 개발자(1~3년),0,6,,"R, 데이터, AWS, Java, SQL, Vue",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52405090&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)에이아이썸,VISION AI 솔루션 Python 웹서비스 백엔드 개발(3년~5년),0,9,,"R, Docker, 데이터, Linux, Flask, SQL, Python, Django, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52433006&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)아이오트러스트,프로덕트 백엔드 개발자 (3년 이상),4,11,"GPT, Cursor, Claude, ChatGPT","R, Docker, Slack, 데이터, Linux, Jira, Notion, AWS, SQL, Confluence, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52484070&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,엔에스원소프트(주),자사 솔루션 서버/백엔드 개발자/PL급(경력10-15년),0,4,,"R, Spring, Java, 데이터",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52154349&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)에이아이썸,VISION AI 솔루션 Python 웹서비스 백엔드 개발(6년~10년),0,9,,"R, Docker, 데이터, Linux, Flask, SQL, Python, Django, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52432998&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)조이시티,[JOYCITY] 플랫폼 서버개발 모집 (경력),1,7,챗봇,"R, Docker, 데이터, Spring, AWS, Java, SQL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52457045&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=9dbaf8bd-b1b6-4683-b967-fc5e384df3fc
IT_SW,백엔드 개발,(주)애자일소다,(경력)파이썬 백엔드개발자(문서파싱/구조화),0,8,,"R, Docker, Kubernetes, 데이터, TensorFlow, Python, 파이썬, React",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52471883&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)키트웍스,백엔드 웹프로그래머 (7년 이상),0,3,,"R, Spring, Java",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52422101&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)휴넷,[휴넷] 백엔드 개발자 [정규직/경력],0,13,,"Data, R, Docker, Slack, 데이터, Jira, Spring, AWS, SQL, Java, Python, Confluence, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52385875&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)키트웍스,백엔드 웹프로그래머 (5-7년),0,3,,"R, Spring, Java",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52422114&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,디플래닉스(주),백엔드 개발자,0,12,,"Data, R, JavaScript, 데이터, OA, Kubernetes, Spring, AWS, SQL, Java, Vue, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52422245&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,퓨렌스(주),[퓨렌스] 네트워크 프로그램 / 서버 개발자 채용,0,3,,"R, Java, Linux",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52312950&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)미리디,[미리캔버스] 시니어 백엔드 개발자 (검색엔진),0,7,,"Data, R, 데이터, Spring, AWS, Java, SQL",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52085137&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)메타존,(주)메타존 프론트엔드·백엔드 개발자 채용,0,14,,"R, Docker, JavaScript, 데이터, Kubernetes, Linux, Figma, Spring, AWS, SQL, Java, Vue, Python, React",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52347452&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)컨설트인사이드,[㈜컨설트인사이드] PHP 백엔드 개발자 경력직 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52479094&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)에이아이스페라,AI Spera [엔진개발팀] 백엔드/데이터플랫폼 개발 경력,0,5,,"R, 데이터, Java, SQL, Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52180178&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)이파피루스,백엔드 개발자(JAVA / 3~15년 / 팀원),0,8,,"R, 데이터, Spring, AWS, SQL, Java, Python, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52518421&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,데이터투테크놀로지(주),[경력] JAVA 백엔드 개발자 정규직 채용 공고,0,10,,"R, Docker, Kubernetes, 데이터, OA, Linux, Spring, SQL, Java, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52440770&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)휴넷,[휴넷] .Net(닷넷)백엔드 개발자[계약직/경력 3년 이상],0,9,,"R, Slack, 데이터, Jira, Spring, SQL, Java, Confluence, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52268647&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,드림에이지이(주),[드림에이지이] 백엔드 개발자 경력직 채용,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52154643&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,주식회사 넥스팟솔루션,서버개발 및 백엔드 개발자 경력직 채용 공고,0,7,,"R, Flask, AWS, SQL, Java, Python, React",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52320765&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,패스트레인(여신티켓),백엔드 개발자,0,9,,"R, Docker, Kubernetes, 데이터, Spring, AWS, SQL, Java, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52539263&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)위메이드플레이,[위메이드플레이]Node.js·K8기반 게임 서버/백엔드 개발자 모집,0,0,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52550912&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)아이스크림미디어,백엔드(spring) / 프론트엔드(react/vue) 개발자 모집,0,4,,"R, Spring, React, Vue",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52406991&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)폴라리스에이아이,[폴라리스AI] AI 서비스 개발자 채용,4,6,"생성형 AI, LLM, 생성형, 프롬프트","R, Docker, Kubernetes, 데이터, Linux, Python",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52432523&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)클로봇,SPOT 백엔드 개발자,0,9,,"Data, R, Docker, 데이터, Linux, SQL, Python, Django, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52534393&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
IT_SW,백엔드 개발,(주)살린,"백엔드 개발자 채용 Backend (Node.js, Nestjs)",0,5,,"R, 데이터, AWS, SQL, Git",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52249269&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C&searchType=search&paid_fl=n&search_uuid=bb29d0c4-f944-4c01-a247-07b0a361ac20
